name,diameter,red
grapefruit,11.66,143
grapefruit,11.66,149
grapefruit,11.66,155
grapefruit,11.66,164
grapefruit,11.66,164
grapefruit,11.66,165
grapefruit,11.66,153
grapefruit,11.66,141
grapefruit,11.66,142
grapefruit,11.66,144
grapefruit,11.67,139
grapefruit,11.67,154
grapefruit,11.67,146
grapefruit,11.67,141
grapefruit,11.67,155
grapefruit,11.67,153
grapefruit,11.67,140
grapefruit,11.67,157
grapefruit,11.67,151
grapefruit,11.67,146
grapefruit,11.67,143
grapefruit,11.67,153
grapefruit,11.67,155
grapefruit,11.67,160
grapefruit,11.67,165
grapefruit,11.67,155
grapefruit,11.67,151
grapefruit,11.67,145
grapefruit,11.67,164
grapefruit,11.67,152
grapefruit,11.67,141
grapefruit,11.67,142
grapefruit,11.67,165
grapefruit,11.67,130
grapefruit,11.67,160
grapefruit,11.67,150
grapefruit,11.68,151
grapefruit,11.68,164
grapefruit,11.68,149
grapefruit,11.68,150
grapefruit,11.68,148
grapefruit,11.68,147
grapefruit,11.68,145
grapefruit,11.68,151
grapefruit,11.68,181
grapefruit,11.68,156
grapefruit,11.68,153
grapefruit,11.68,140
grapefruit,11.68,147
grapefruit,11.68,154
grapefruit,11.68,152
grapefruit,11.68,148
grapefruit,11.68,148
grapefruit,11.68,147
grapefruit,11.69,140
grapefruit,11.69,138
grapefruit,11.69,155
grapefruit,11.69,147
grapefruit,11.69,159
grapefruit,11.69,163
grapefruit,11.69,138
grapefruit,11.69,136
grapefruit,11.69,147
grapefruit,11.69,152
grapefruit,11.69,149
grapefruit,11.69,154
grapefruit,11.69,170
grapefruit,11.69,139
grapefruit,11.7,135
grapefruit,11.7,156
grapefruit,11.7,144
grapefruit,11.7,134
grapefruit,11.7,153
grapefruit,11.7,169
grapefruit,11.7,146
grapefruit,11.7,157
grapefruit,11.7,155
grapefruit,11.7,152
grapefruit,11.7,165
grapefruit,11.7,134
grapefruit,11.7,152
grapefruit,11.7,162
grapefruit,11.7,144
grapefruit,11.7,149
grapefruit,11.7,153
grapefruit,11.7,151
grapefruit,11.71,158
grapefruit,11.71,159
grapefruit,11.71,147
grapefruit,11.71,136
grapefruit,11.71,165
grapefruit,11.71,139
grapefruit,11.71,143
grapefruit,11.71,135
grapefruit,11.71,144
grapefruit,11.71,157
grapefruit,11.71,145
grapefruit,11.71,144
grapefruit,11.71,143
grapefruit,11.71,146
grapefruit,11.71,147
grapefruit,11.72,143
grapefruit,11.72,138
grapefruit,11.72,132
grapefruit,11.72,131
grapefruit,11.72,143
grapefruit,11.72,153
grapefruit,11.72,131
grapefruit,11.72,138
grapefruit,11.72,160
grapefruit,11.72,144
grapefruit,11.72,152
grapefruit,11.72,157
grapefruit,11.73,151
grapefruit,11.73,116
grapefruit,11.73,153
grapefruit,11.73,156
grapefruit,11.73,161
grapefruit,11.73,149
grapefruit,11.73,148
grapefruit,11.73,146
grapefruit,11.73,146
grapefruit,11.73,168
grapefruit,11.73,156
grapefruit,11.74,148
grapefruit,11.74,151
grapefruit,11.74,132
grapefruit,11.74,138
grapefruit,11.74,165
grapefruit,11.74,159
grapefruit,11.74,166
grapefruit,11.74,163
grapefruit,11.74,139
grapefruit,11.74,141
grapefruit,11.74,155
grapefruit,11.74,144
grapefruit,11.74,165
grapefruit,11.74,135
grapefruit,11.74,142
grapefruit,11.75,146
grapefruit,11.75,157
grapefruit,11.75,169
grapefruit,11.75,151
grapefruit,11.75,155
grapefruit,11.75,145
grapefruit,11.75,138
grapefruit,11.75,148
grapefruit,11.75,155
grapefruit,11.75,136
grapefruit,11.75,149
grapefruit,11.75,151
grapefruit,11.75,140
grapefruit,11.75,138
grapefruit,11.75,152
grapefruit,11.75,158
grapefruit,11.76,159
grapefruit,11.76,157
grapefruit,11.76,143
grapefruit,11.76,148
grapefruit,11.76,153
grapefruit,11.76,151
grapefruit,11.76,145
grapefruit,11.76,157
grapefruit,11.76,147
grapefruit,11.76,153
grapefruit,11.76,161
grapefruit,11.76,161
grapefruit,11.76,146
grapefruit,11.76,153
grapefruit,11.76,150
grapefruit,11.76,136
grapefruit,11.76,154
grapefruit,11.77,172
grapefruit,11.77,151
grapefruit,11.77,148
grapefruit,11.77,141
grapefruit,11.77,155
grapefruit,11.77,154
grapefruit,11.77,151
grapefruit,11.77,136
grapefruit,11.77,164
grapefruit,11.77,144
grapefruit,11.77,143
grapefruit,11.77,150
grapefruit,11.77,143
grapefruit,11.77,144
grapefruit,11.77,161
grapefruit,11.77,151
grapefruit,11.78,144
grapefruit,11.78,147
grapefruit,11.78,136
grapefruit,11.78,151
grapefruit,11.78,146
grapefruit,11.78,167
grapefruit,11.78,141
grapefruit,11.78,156
grapefruit,11.78,151
grapefruit,11.78,149
grapefruit,11.78,153
grapefruit,11.78,128
grapefruit,11.78,149
grapefruit,11.78,165
grapefruit,11.78,145
grapefruit,11.79,139
grapefruit,11.79,143
grapefruit,11.79,150
grapefruit,11.79,128
grapefruit,11.79,150
grapefruit,11.79,161
grapefruit,11.79,161
grapefruit,11.79,145
grapefruit,11.79,150
grapefruit,11.79,158
grapefruit,11.79,173
grapefruit,11.8,156
grapefruit,11.8,164
grapefruit,11.8,162
grapefruit,11.8,134
grapefruit,11.8,153
grapefruit,11.8,147
grapefruit,11.8,158
grapefruit,11.8,159
grapefruit,11.8,149
grapefruit,11.8,142
grapefruit,11.8,145
grapefruit,11.8,149
grapefruit,11.8,140
grapefruit,11.8,135
grapefruit,11.8,128
grapefruit,11.8,142
grapefruit,11.8,153
grapefruit,11.81,154
grapefruit,11.81,155
grapefruit,11.81,158
grapefruit,11.81,157
grapefruit,11.81,171
grapefruit,11.81,141
grapefruit,11.81,142
grapefruit,11.81,148
grapefruit,11.81,161
grapefruit,11.81,158
grapefruit,11.81,145
grapefruit,11.82,141
grapefruit,11.82,157
grapefruit,11.82,152
grapefruit,11.82,159
grapefruit,11.82,126
grapefruit,11.82,159
grapefruit,11.82,167
grapefruit,11.82,179
grapefruit,11.82,148
grapefruit,11.82,158
grapefruit,11.82,156
grapefruit,11.82,150
grapefruit,11.82,133
grapefruit,11.82,166
grapefruit,11.82,144
grapefruit,11.82,157
grapefruit,11.83,147
grapefruit,11.83,146
grapefruit,11.83,162
grapefruit,11.83,165
grapefruit,11.83,143
grapefruit,11.83,138
grapefruit,11.83,165
grapefruit,11.83,155
grapefruit,11.83,150
grapefruit,11.83,166
grapefruit,11.83,164
grapefruit,11.83,159
grapefruit,11.83,145
grapefruit,11.83,138
grapefruit,11.84,140
grapefruit,11.84,140
grapefruit,11.84,164
grapefruit,11.84,149
grapefruit,11.84,150
grapefruit,11.84,144
grapefruit,11.84,156
grapefruit,11.84,161
grapefruit,11.84,137
grapefruit,11.84,155
grapefruit,11.84,157
grapefruit,11.84,144
grapefruit,11.84,165
grapefruit,11.85,160
grapefruit,11.85,139
grapefruit,11.85,146
grapefruit,11.85,143
grapefruit,11.85,138
grapefruit,11.85,163
grapefruit,11.85,160
grapefruit,11.85,157
grapefruit,11.85,157
grapefruit,11.85,143
grapefruit,11.85,155
grapefruit,11.85,161
grapefruit,11.85,167
grapefruit,11.85,147
grapefruit,11.85,145
grapefruit,11.85,160
grapefruit,11.85,143
grapefruit,11.86,150
grapefruit,11.86,150
grapefruit,11.86,150
grapefruit,11.86,147
grapefruit,11.86,146
grapefruit,11.86,150
grapefruit,11.86,159
grapefruit,11.86,156
grapefruit,11.86,147
grapefruit,11.86,149
grapefruit,11.86,153
grapefruit,11.87,153
grapefruit,11.87,153
grapefruit,11.87,150
grapefruit,11.87,139
grapefruit,11.87,139
grapefruit,11.87,148
grapefruit,11.87,143
grapefruit,11.87,160
grapefruit,11.87,185
grapefruit,11.87,140
grapefruit,11.87,151
grapefruit,11.87,159
grapefruit,11.87,157
grapefruit,11.88,163
grapefruit,11.88,142
grapefruit,11.88,153
grapefruit,11.88,159
grapefruit,11.88,135
grapefruit,11.88,164
grapefruit,11.88,149
grapefruit,11.88,153
grapefruit,11.88,145
grapefruit,11.88,131
grapefruit,11.88,153
grapefruit,11.88,145
grapefruit,11.88,165
grapefruit,11.88,153
grapefruit,11.88,140
grapefruit,11.88,143
grapefruit,11.88,137
grapefruit,11.88,136
grapefruit,11.88,153
grapefruit,11.89,162
grapefruit,11.89,164
grapefruit,11.89,174
grapefruit,11.89,153
grapefruit,11.89,147
grapefruit,11.89,156
grapefruit,11.89,153
grapefruit,11.89,161
grapefruit,11.89,147
grapefruit,11.89,150
grapefruit,11.89,150
grapefruit,11.89,158
grapefruit,11.89,162
grapefruit,11.89,161
grapefruit,11.89,154
grapefruit,11.89,150
grapefruit,11.9,137
grapefruit,11.9,144
grapefruit,11.9,145
grapefruit,11.9,163
grapefruit,11.9,156
grapefruit,11.9,152
grapefruit,11.9,158
grapefruit,11.9,169
grapefruit,11.9,155
grapefruit,11.9,160
grapefruit,11.9,148
grapefruit,11.9,139
grapefruit,11.9,148
grapefruit,11.9,153
grapefruit,11.9,166
grapefruit,11.9,143
grapefruit,11.9,142
grapefruit,11.91,152
grapefruit,11.91,142
grapefruit,11.91,152
grapefruit,11.91,153
grapefruit,11.91,157
grapefruit,11.91,141
grapefruit,11.91,151
grapefruit,11.91,137
grapefruit,11.91,144
grapefruit,11.91,169
grapefruit,11.91,145
grapefruit,11.91,147
grapefruit,11.91,173
grapefruit,11.91,142
grapefruit,11.91,149
grapefruit,11.91,152
grapefruit,11.91,143
grapefruit,11.92,173
grapefruit,11.92,141
grapefruit,11.92,146
grapefruit,11.92,145
grapefruit,11.92,159
grapefruit,11.92,137
grapefruit,11.92,138
grapefruit,11.92,141
grapefruit,11.92,157
grapefruit,11.92,166
grapefruit,11.92,137
grapefruit,11.92,157
grapefruit,11.92,151
grapefruit,11.92,159
grapefruit,11.92,158
grapefruit,11.92,156
grapefruit,11.92,153
grapefruit,11.92,153
grapefruit,11.92,151
grapefruit,11.92,151
grapefruit,11.93,158
grapefruit,11.93,164
grapefruit,11.93,140
grapefruit,11.93,139
grapefruit,11.93,142
grapefruit,11.93,151
grapefruit,11.93,162
grapefruit,11.93,165
grapefruit,11.93,147
grapefruit,11.93,161
grapefruit,11.93,150
grapefruit,11.93,158
grapefruit,11.93,162
grapefruit,11.93,136
grapefruit,11.94,155
grapefruit,11.94,140
grapefruit,11.94,148
grapefruit,11.94,156
grapefruit,11.94,148
grapefruit,11.94,142
grapefruit,11.94,158
grapefruit,11.94,151
grapefruit,11.94,157
grapefruit,11.94,149
grapefruit,11.95,153
grapefruit,11.95,146
grapefruit,11.95,129
grapefruit,11.95,155
grapefruit,11.95,132
grapefruit,11.95,140
grapefruit,11.95,158
grapefruit,11.95,146
grapefruit,11.95,141
grapefruit,11.95,159
grapefruit,11.95,149
grapefruit,11.95,141
grapefruit,11.96,147
grapefruit,11.96,140
grapefruit,11.96,139
grapefruit,11.96,151
grapefruit,11.96,152
grapefruit,11.96,149
grapefruit,11.96,156
grapefruit,11.96,160
grapefruit,11.96,141
grapefruit,11.96,128
grapefruit,11.96,150
grapefruit,11.96,142
grapefruit,11.96,148
grapefruit,11.97,154
grapefruit,11.97,157
grapefruit,11.97,145
grapefruit,11.97,148
grapefruit,11.97,151
grapefruit,11.97,157
grapefruit,11.97,131
grapefruit,11.97,170
grapefruit,11.98,151
grapefruit,11.98,135
grapefruit,11.98,143
grapefruit,11.98,171
grapefruit,11.98,174
grapefruit,11.98,160
grapefruit,11.98,136
grapefruit,11.98,154
grapefruit,11.99,163
grapefruit,11.99,147
grapefruit,11.99,151
grapefruit,11.99,133
grapefruit,11.99,149
grapefruit,11.99,142
grapefruit,11.99,151
grapefruit,11.99,170
grapefruit,11.99,142
grapefruit,12,167
grapefruit,12,150
grapefruit,12,155
grapefruit,12,155
grapefruit,12,167
grapefruit,12,148
grapefruit,12,153
grapefruit,12,156
grapefruit,12,130
grapefruit,12,154
grapefruit,12,147
grapefruit,12,160
grapefruit,12,167
grapefruit,12,146
grapefruit,12,149
grapefruit,12,129
grapefruit,12.01,134
grapefruit,12.01,152
grapefruit,12.01,148
grapefruit,12.01,133
grapefruit,12.01,151
grapefruit,12.01,154
grapefruit,12.01,153
grapefruit,12.01,158
grapefruit,12.01,156
grapefruit,12.01,147
grapefruit,12.01,146
grapefruit,12.01,140
grapefruit,12.01,150
grapefruit,12.01,134
grapefruit,12.01,145
grapefruit,12.01,125
grapefruit,12.02,156
grapefruit,12.02,157
grapefruit,12.02,157
grapefruit,12.02,159
grapefruit,12.02,155
grapefruit,12.02,138
grapefruit,12.02,150
grapefruit,12.02,153
grapefruit,12.02,140
grapefruit,12.02,155
grapefruit,12.02,143
grapefruit,12.02,143
grapefruit,12.02,141
grapefruit,12.02,155
grapefruit,12.02,155
grapefruit,12.02,146
grapefruit,12.03,145
grapefruit,12.03,144
grapefruit,12.03,140
grapefruit,12.03,164
grapefruit,12.03,135
grapefruit,12.03,155
grapefruit,12.03,151
grapefruit,12.03,161
grapefruit,12.03,144
grapefruit,12.03,146
grapefruit,12.03,163
grapefruit,12.03,139
grapefruit,12.04,140
grapefruit,12.04,138
grapefruit,12.04,140
grapefruit,12.04,158
grapefruit,12.04,150
grapefruit,12.04,139
grapefruit,12.04,170
grapefruit,12.04,153
grapefruit,12.04,150
grapefruit,12.04,149
grapefruit,12.04,137
grapefruit,12.04,154
grapefruit,12.04,158
grapefruit,12.04,152
grapefruit,12.04,123
grapefruit,12.04,150
grapefruit,12.04,154
grapefruit,12.04,147
grapefruit,12.05,173
grapefruit,12.05,167
grapefruit,12.05,158
grapefruit,12.05,153
grapefruit,12.05,159
grapefruit,12.05,157
grapefruit,12.05,162
grapefruit,12.05,142
grapefruit,12.05,140
grapefruit,12.05,132
grapefruit,12.05,149
grapefruit,12.05,158
grapefruit,12.06,148
grapefruit,12.06,142
grapefruit,12.06,147
grapefruit,12.06,151
grapefruit,12.06,160
grapefruit,12.06,160
grapefruit,12.06,141
grapefruit,12.06,133
grapefruit,12.06,155
grapefruit,12.06,158
grapefruit,12.06,144
grapefruit,12.06,147
grapefruit,12.06,166
grapefruit,12.06,155
grapefruit,12.06,155
grapefruit,12.07,151
grapefruit,12.07,169
grapefruit,12.07,155
grapefruit,12.07,145
grapefruit,12.07,151
grapefruit,12.07,167
grapefruit,12.07,152
grapefruit,12.07,155
grapefruit,12.07,143
grapefruit,12.07,142
grapefruit,12.07,171
grapefruit,12.07,161
grapefruit,12.07,151
grapefruit,12.07,175
grapefruit,12.07,125
grapefruit,12.08,165
grapefruit,12.08,152
grapefruit,12.08,136
grapefruit,12.08,162
grapefruit,12.08,153
grapefruit,12.08,159
grapefruit,12.08,148
grapefruit,12.08,145
grapefruit,12.08,148
grapefruit,12.08,166
grapefruit,12.08,156
grapefruit,12.08,158
grapefruit,12.08,145
grapefruit,12.09,159
grapefruit,12.09,147
grapefruit,12.09,165
grapefruit,12.09,131
grapefruit,12.09,154
grapefruit,12.09,155
grapefruit,12.09,139
grapefruit,12.09,141
grapefruit,12.09,135
grapefruit,12.09,148
grapefruit,12.09,155
grapefruit,12.09,152
grapefruit,12.09,148
grapefruit,12.09,152
grapefruit,12.1,148
grapefruit,12.1,154
grapefruit,12.1,150
grapefruit,12.1,156
grapefruit,12.1,158
grapefruit,12.1,163
grapefruit,12.1,139
grapefruit,12.1,152
grapefruit,12.1,150
grapefruit,12.1,165
grapefruit,12.1,149
grapefruit,12.1,140
grapefruit,12.1,141
grapefruit,12.1,163
grapefruit,12.1,159
grapefruit,12.1,169
grapefruit,12.11,154
grapefruit,12.11,167
grapefruit,12.11,167
grapefruit,12.11,177
grapefruit,12.11,146
grapefruit,12.11,143
grapefruit,12.11,141
grapefruit,12.11,135
grapefruit,12.11,154
grapefruit,12.11,129
grapefruit,12.11,156
grapefruit,12.11,162
grapefruit,12.11,146
grapefruit,12.11,136
grapefruit,12.11,154
grapefruit,12.11,137
grapefruit,12.11,152
grapefruit,12.11,157
grapefruit,12.11,155
grapefruit,12.11,146
grapefruit,12.11,145
grapefruit,12.12,147
grapefruit,12.12,160
grapefruit,12.12,158
grapefruit,12.12,141
grapefruit,12.12,151
grapefruit,12.12,155
grapefruit,12.12,167
grapefruit,12.12,151
grapefruit,12.12,141
grapefruit,12.12,142
grapefruit,12.12,140
grapefruit,12.12,160
grapefruit,12.13,155
grapefruit,12.13,153
grapefruit,12.13,155
grapefruit,12.13,145
grapefruit,12.13,157
grapefruit,12.14,127
grapefruit,12.14,137
grapefruit,12.14,144
grapefruit,12.14,149
grapefruit,12.14,148
grapefruit,12.14,150
grapefruit,12.14,161
grapefruit,12.14,166
grapefruit,12.14,158
grapefruit,12.14,139
grapefruit,12.14,129
grapefruit,12.14,139
grapefruit,12.14,147
grapefruit,12.14,145
grapefruit,12.15,143
grapefruit,12.15,164
grapefruit,12.15,150
grapefruit,12.15,149
grapefruit,12.15,157
grapefruit,12.15,152
grapefruit,12.15,133
grapefruit,12.15,172
grapefruit,12.15,156
grapefruit,12.15,147
grapefruit,12.15,145
grapefruit,12.15,164
grapefruit,12.15,147
grapefruit,12.15,153
grapefruit,12.15,151
grapefruit,12.15,138
grapefruit,12.15,147
grapefruit,12.15,161
grapefruit,12.16,148
grapefruit,12.16,131
grapefruit,12.16,149
grapefruit,12.16,158
grapefruit,12.16,148
grapefruit,12.16,163
grapefruit,12.16,151
grapefruit,12.16,147
grapefruit,12.16,163
grapefruit,12.16,155
grapefruit,12.16,147
grapefruit,12.17,146
grapefruit,12.17,156
grapefruit,12.17,142
grapefruit,12.17,163
grapefruit,12.17,157
grapefruit,12.17,165
grapefruit,12.17,151
grapefruit,12.17,136
grapefruit,12.17,148
grapefruit,12.17,148
grapefruit,12.17,147
grapefruit,12.17,138
grapefruit,12.17,155
grapefruit,12.18,137
grapefruit,12.18,167
grapefruit,12.18,134
grapefruit,12.18,152
grapefruit,12.18,142
grapefruit,12.18,159
grapefruit,12.18,131
grapefruit,12.18,160
grapefruit,12.18,155
grapefruit,12.18,170
grapefruit,12.18,167
grapefruit,12.18,134
grapefruit,12.18,145
grapefruit,12.18,150
grapefruit,12.18,141
grapefruit,12.18,142
grapefruit,12.19,167
grapefruit,12.19,149
grapefruit,12.19,149
grapefruit,12.19,154
grapefruit,12.19,164
grapefruit,12.19,164
grapefruit,12.19,142
grapefruit,12.19,158
grapefruit,12.19,152
grapefruit,12.19,146
grapefruit,12.19,151
grapefruit,12.2,150
grapefruit,12.2,150
grapefruit,12.2,146
grapefruit,12.2,168
grapefruit,12.2,167
grapefruit,12.2,142
grapefruit,12.2,170
grapefruit,12.2,170
grapefruit,12.2,145
grapefruit,12.2,159
grapefruit,12.2,151
grapefruit,12.2,161
grapefruit,12.21,166
grapefruit,12.21,160
grapefruit,12.21,151
grapefruit,12.21,144
grapefruit,12.21,137
grapefruit,12.21,149
grapefruit,12.21,143
grapefruit,12.21,139
grapefruit,12.21,132
grapefruit,12.21,131
grapefruit,12.21,148
grapefruit,12.21,170
grapefruit,12.21,137
grapefruit,12.21,153
grapefruit,12.21,165
grapefruit,12.21,141
grapefruit,12.22,165
grapefruit,12.22,162
grapefruit,12.22,128
grapefruit,12.22,154
grapefruit,12.22,154
grapefruit,12.22,153
grapefruit,12.22,139
grapefruit,12.22,140
grapefruit,12.22,124
grapefruit,12.22,161
grapefruit,12.22,138
grapefruit,12.22,151
grapefruit,12.22,141
grapefruit,12.22,156
grapefruit,12.22,154
grapefruit,12.22,142
grapefruit,12.22,145
grapefruit,12.22,142
grapefruit,12.22,150
grapefruit,12.23,149
grapefruit,12.23,145
grapefruit,12.23,147
grapefruit,12.23,128
grapefruit,12.23,161
grapefruit,12.23,149
grapefruit,12.23,134
grapefruit,12.23,139
grapefruit,12.23,149
grapefruit,12.23,149
grapefruit,12.23,152
grapefruit,12.23,130
grapefruit,12.23,133
grapefruit,12.23,164
grapefruit,12.23,156
grapefruit,12.24,134
grapefruit,12.24,169
grapefruit,12.24,150
grapefruit,12.24,171
grapefruit,12.24,154
grapefruit,12.24,152
grapefruit,12.24,143
grapefruit,12.24,158
grapefruit,12.24,147
grapefruit,12.24,153
grapefruit,12.25,153
grapefruit,12.25,143
grapefruit,12.25,147
grapefruit,12.25,168
grapefruit,12.25,173
grapefruit,12.25,148
grapefruit,12.25,146
grapefruit,12.25,164
grapefruit,12.25,155
grapefruit,12.25,144
grapefruit,12.25,141
grapefruit,12.25,174
grapefruit,12.26,150
grapefruit,12.26,142
grapefruit,12.26,165
grapefruit,12.26,174
grapefruit,12.26,155
grapefruit,12.26,160
grapefruit,12.26,154
grapefruit,12.26,146
grapefruit,12.26,164
grapefruit,12.26,177
grapefruit,12.27,160
grapefruit,12.27,151
grapefruit,12.27,164
grapefruit,12.27,156
grapefruit,12.27,154
grapefruit,12.27,146
grapefruit,12.27,137
grapefruit,12.27,133
grapefruit,12.27,144
grapefruit,12.27,152
grapefruit,12.27,148
grapefruit,12.27,158
grapefruit,12.27,134
grapefruit,12.27,151
grapefruit,12.28,146
grapefruit,12.28,136
grapefruit,12.28,129
grapefruit,12.28,136
grapefruit,12.29,158
grapefruit,12.29,152
grapefruit,12.29,149
grapefruit,12.29,143
grapefruit,12.29,141
grapefruit,12.29,169
grapefruit,12.29,156
grapefruit,12.29,141
grapefruit,12.29,142
grapefruit,12.29,141
grapefruit,12.29,144
grapefruit,12.29,146
grapefruit,12.29,146
grapefruit,12.29,143
grapefruit,12.29,165
grapefruit,12.3,162
grapefruit,12.3,137
grapefruit,12.3,156
grapefruit,12.3,152
grapefruit,12.3,166
grapefruit,12.3,160
grapefruit,12.3,152
grapefruit,12.3,136
grapefruit,12.3,163
grapefruit,12.3,145
grapefruit,12.3,140
grapefruit,12.3,149
grapefruit,12.31,144
grapefruit,12.31,173
grapefruit,12.31,155
grapefruit,12.31,147
grapefruit,12.31,133
grapefruit,12.31,140
grapefruit,12.31,153
grapefruit,12.31,126
grapefruit,12.31,145
grapefruit,12.32,142
grapefruit,12.32,148
grapefruit,12.32,142
grapefruit,12.32,158
grapefruit,12.32,164
grapefruit,12.32,154
grapefruit,12.32,145
grapefruit,12.32,166
grapefruit,12.32,141
grapefruit,12.32,144
grapefruit,12.32,153
grapefruit,12.32,150
grapefruit,12.32,149
grapefruit,12.32,144
grapefruit,12.32,182
grapefruit,12.32,153
grapefruit,12.33,145
grapefruit,12.33,142
grapefruit,12.33,165
grapefruit,12.33,152
grapefruit,12.33,159
grapefruit,12.33,148
grapefruit,12.33,157
grapefruit,12.33,168
grapefruit,12.33,160
grapefruit,12.33,145
grapefruit,12.33,154
grapefruit,12.33,143
grapefruit,12.34,129
grapefruit,12.34,143
grapefruit,12.34,156
grapefruit,12.34,139
grapefruit,12.34,132
grapefruit,12.34,152
grapefruit,12.34,141
grapefruit,12.34,155
grapefruit,12.34,153
grapefruit,12.34,147
grapefruit,12.34,150
grapefruit,12.34,153
grapefruit,12.34,146
grapefruit,12.34,162
grapefruit,12.34,169
grapefruit,12.35,155
grapefruit,12.35,167
grapefruit,12.35,159
grapefruit,12.35,134
grapefruit,12.35,160
grapefruit,12.35,141
grapefruit,12.35,148
grapefruit,12.35,142
grapefruit,12.35,149
grapefruit,12.35,129
grapefruit,12.35,143
grapefruit,12.35,157
grapefruit,12.36,153
grapefruit,12.36,132
grapefruit,12.36,133
grapefruit,12.36,153
grapefruit,12.36,150
grapefruit,12.36,141
grapefruit,12.36,146
grapefruit,12.36,148
grapefruit,12.37,134
grapefruit,12.37,145
grapefruit,12.37,143
grapefruit,12.37,154
grapefruit,12.37,146
grapefruit,12.37,158
grapefruit,12.37,147
grapefruit,12.37,161
grapefruit,12.38,135
grapefruit,12.38,165
grapefruit,12.38,147
grapefruit,12.38,140
grapefruit,12.38,148
grapefruit,12.38,150
grapefruit,12.38,155
grapefruit,12.38,160
grapefruit,12.38,161
grapefruit,12.38,149
grapefruit,12.39,167
grapefruit,12.39,152
grapefruit,12.39,175
grapefruit,12.39,131
grapefruit,12.39,149
grapefruit,12.39,156
grapefruit,12.39,148
grapefruit,12.39,144
grapefruit,12.39,169
grapefruit,12.39,138
grapefruit,12.39,140
grapefruit,12.39,136
grapefruit,12.39,146
grapefruit,12.39,145
grapefruit,12.39,135
grapefruit,12.39,160
grapefruit,12.39,134
grapefruit,12.39,133
grapefruit,12.39,137
grapefruit,12.39,152
grapefruit,12.39,135
grapefruit,12.4,144
grapefruit,12.4,141
grapefruit,12.4,153
grapefruit,12.4,152
grapefruit,12.4,153
grapefruit,12.4,148
grapefruit,12.4,168
grapefruit,12.4,168
grapefruit,12.4,157
grapefruit,12.4,142
grapefruit,12.4,147
grapefruit,12.4,144
grapefruit,12.4,141
grapefruit,12.41,137
grapefruit,12.41,143
grapefruit,12.41,161
grapefruit,12.41,161
grapefruit,12.41,152
grapefruit,12.41,149
grapefruit,12.41,155
grapefruit,12.41,149
grapefruit,12.41,139
grapefruit,12.41,174
grapefruit,12.41,146
grapefruit,12.42,152
grapefruit,12.42,155
grapefruit,12.42,145
grapefruit,12.42,163
grapefruit,12.42,153
grapefruit,12.43,162
grapefruit,12.43,155
grapefruit,12.43,152
grapefruit,12.43,164
grapefruit,12.43,150
grapefruit,12.43,152
grapefruit,12.43,160
grapefruit,12.43,170
grapefruit,12.43,171
grapefruit,12.43,146
grapefruit,12.43,168
grapefruit,12.43,157
grapefruit,12.43,150
grapefruit,12.43,159
grapefruit,12.43,165
grapefruit,12.44,153
grapefruit,12.44,150
grapefruit,12.44,174
grapefruit,12.44,167
grapefruit,12.44,151
grapefruit,12.44,136
grapefruit,12.44,149
grapefruit,12.44,132
grapefruit,12.44,182
grapefruit,12.44,140
grapefruit,12.45,159
grapefruit,12.45,144
grapefruit,12.45,141
grapefruit,12.45,146
grapefruit,12.45,151
grapefruit,12.45,168
grapefruit,12.45,135
grapefruit,12.45,165
grapefruit,12.45,164
grapefruit,12.45,144
grapefruit,12.45,149
grapefruit,12.45,163
grapefruit,12.46,141
grapefruit,12.46,147
grapefruit,12.46,156
grapefruit,12.46,153
grapefruit,12.46,160
grapefruit,12.46,135
grapefruit,12.46,151
grapefruit,12.46,154
grapefruit,12.46,165
grapefruit,12.46,154
grapefruit,12.46,134
grapefruit,12.46,138
grapefruit,12.46,136
grapefruit,12.46,151
grapefruit,12.46,147
grapefruit,12.46,130
grapefruit,12.46,142
grapefruit,12.46,150
grapefruit,12.47,151
grapefruit,12.47,133
grapefruit,12.47,154
grapefruit,12.47,163
grapefruit,12.47,159
grapefruit,12.47,165
grapefruit,12.47,152
grapefruit,12.47,163
grapefruit,12.47,163
grapefruit,12.47,157
grapefruit,12.47,148
grapefruit,12.47,155
grapefruit,12.47,164
grapefruit,12.47,150
grapefruit,12.47,144
grapefruit,12.47,158
grapefruit,12.47,132
grapefruit,12.48,150
grapefruit,12.48,146
grapefruit,12.48,142
grapefruit,12.48,162
grapefruit,12.48,134
grapefruit,12.48,140
grapefruit,12.48,144
grapefruit,12.48,141
grapefruit,12.48,128
grapefruit,12.48,149
grapefruit,12.48,155
grapefruit,12.48,141
grapefruit,12.49,154
grapefruit,12.49,149
grapefruit,12.49,141
grapefruit,12.49,164
grapefruit,12.49,145
grapefruit,12.49,143
grapefruit,12.49,160
grapefruit,12.49,150
grapefruit,12.49,153
grapefruit,12.49,152
grapefruit,12.49,154
grapefruit,12.49,131
grapefruit,12.5,153
grapefruit,12.5,157
grapefruit,12.5,153
grapefruit,12.5,150
grapefruit,12.5,153
grapefruit,12.5,137
grapefruit,12.5,143
grapefruit,12.51,158
grapefruit,12.51,166
grapefruit,12.51,158
grapefruit,12.51,161
grapefruit,12.51,145
grapefruit,12.51,158
grapefruit,12.51,132
grapefruit,12.51,173
grapefruit,12.51,140
grapefruit,12.51,155
grapefruit,12.51,154
grapefruit,12.51,147
grapefruit,12.52,154
